tool,pid,dataset,session,index,action,time,data,fields,fields_count,is_aggregated,vars,vars_count,selected_fields,selected_fields_count,selected_vars,selected_vars_count,has_extra_field,isDrilldown,shorthand,spec,marktype,tooltip_count,hovered_data,bookmark_removed
voyager,412,Birdstrikes,2,193,BOOKMARK_ADD,3/13/2015 23:02:00,"""mark=tick|x=Cost__Repair,Q|y=Effect__Amount_of_damage,O""","Cost__Repair,Q|Effect__Amount_of_damage,O",2,FALSE,"Cost__Repair,Effect__Amount_of_damage",2,"Effect__Amount_of_damage,O",1,Effect__Amount_of_damage,1,TRUE,FALSE,"mark=tick|x=Cost__Repair,Q|y=Effect__Amount_of_damage,O","{""marktype"":""tick"",""enc"":{""x"":{""type"":""Q"",""name"":""Cost__Repair""},""y"":{""type"":""O"",""name"":""Effect__Amount_of_damage""}}}",tick,,,TRUE
voyager,412,Birdstrikes,2,254,BOOKMARK_ADD,3/13/2015 23:03:00,"""mark=tick|x=Cost__Total_$,Q|y=Effect__Amount_of_damage,O""","Cost__Total_$,Q|Effect__Amount_of_damage,O",2,FALSE,"Cost__Total_$,Effect__Amount_of_damage",2,"Effect__Amount_of_damage,O",1,Effect__Amount_of_damage,1,TRUE,FALSE,"mark=tick|x=Cost__Total_$,Q|y=Effect__Amount_of_damage,O","{""marktype"":""tick"",""enc"":{""x"":{""type"":""Q"",""name"":""Cost__Total_$""},""y"":{""type"":""O"",""name"":""Effect__Amount_of_damage""}}}",tick,,,FALSE
voyager,412,Birdstrikes,2,255,BOOKMARK_REMOVE,3/13/2015 23:03:00,"""mark=tick|x=Cost__Repair,Q|y=Effect__Amount_of_damage,O""","Cost__Repair,Q|Effect__Amount_of_damage,O",2,FALSE,"Cost__Repair,Effect__Amount_of_damage",2,"Effect__Amount_of_damage,O",1,Effect__Amount_of_damage,1,TRUE,FALSE,"mark=tick|x=Cost__Repair,Q|y=Effect__Amount_of_damage,O","{""marktype"":""tick"",""enc"":{""x"":{""type"":""Q"",""name"":""Cost__Repair""},""y"":{""type"":""O"",""name"":""Effect__Amount_of_damage""}}}",tick,,,
voyager,412,Birdstrikes,2,256,BOOKMARK_REMOVE,3/13/2015 23:03:00,"""mark=tick|x=Cost__Other,Q|y=Effect__Amount_of_damage,O""","Cost__Other,Q|Effect__Amount_of_damage,O",2,FALSE,"Cost__Other,Effect__Amount_of_damage",2,"Effect__Amount_of_damage,O",1,Effect__Amount_of_damage,1,TRUE,FALSE,"mark=tick|x=Cost__Other,Q|y=Effect__Amount_of_damage,O","{""marktype"":""tick"",""enc"":{""x"":{""type"":""Q"",""name"":""Cost__Other""},""y"":{""type"":""O"",""name"":""Effect__Amount_of_damage""}}}",tick,,,
voyager,412,Birdstrikes,2,300,BOOKMARK_ADD,3/13/2015 23:04:00,"""mark=tick|x=Speed_IAS_in_knots,Q|y=Effect__Amount_of_damage,O""","Effect__Amount_of_damage,O|Speed_IAS_in_knots,Q",2,FALSE,"Effect__Amount_of_damage,Speed_IAS_in_knots",2,"Effect__Amount_of_damage,O",1,Effect__Amount_of_damage,1,TRUE,FALSE,"mark=tick|x=Speed_IAS_in_knots,Q|y=Effect__Amount_of_damage,O","{""marktype"":""tick"",""enc"":{""x"":{""type"":""Q"",""name"":""Speed_IAS_in_knots""},""y"":{""type"":""O"",""name"":""Effect__Amount_of_damage""}}}",tick,,,FALSE
voyager,412,Birdstrikes,2,330,BOOKMARK_ADD,3/13/2015 23:05:00,"""mark=point|x=Effect__Amount_of_damage,O|y=Origin_State,O|size=count_*,Q""","count_*,Q|Effect__Amount_of_damage,O|Origin_State,O",3,TRUE,"Effect__Amount_of_damage,Origin_State",2,"Effect__Amount_of_damage,O",1,Effect__Amount_of_damage,1,TRUE,FALSE,"mark=point|x=Effect__Amount_of_damage,O|y=Origin_State,O|size=count_*,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""O"",""name"":""Effect__Amount_of_damage""},""y"":{""type"":""O"",""name"":""Origin_State""},""size"":{""type"":""Q"",""name"":""*"",""aggr"":""count""}}}",point,,,FALSE
voyager,412,Birdstrikes,2,384,BOOKMARK_ADD,3/13/2015 23:07:00,"""mark=tick|x=Cost__Total_$,Q|y=Wildlife__Species,O|color=Effect__Amount_of_damage,O""","Cost__Total_$,Q|Effect__Amount_of_damage,O|Wildlife__Species,O",3,FALSE,"Cost__Total_$,Effect__Amount_of_damage,Wildlife__Species",3,"Effect__Amount_of_damage,O|Wildlife__Species,O",2,"Effect__Amount_of_damage,Wildlife__Species",2,TRUE,FALSE,"mark=tick|x=Cost__Total_$,Q|y=Wildlife__Species,O|color=Effect__Amount_of_damage,O","{""marktype"":""tick"",""enc"":{""x"":{""type"":""Q"",""name"":""Cost__Total_$""},""y"":{""type"":""O"",""name"":""Wildlife__Species""},""color"":{""type"":""O"",""name"":""Effect__Amount_of_damage""}}}",tick,,,FALSE
voyager,412,Birdstrikes,2,640,BOOKMARK_ADD,3/13/2015 23:14:00,"""mark=bar|x=avg_Cost__Total_$,Q|y=Wildlife__Species,O""","avg_Cost__Total_$,Q|Wildlife__Species,O",2,TRUE,"Cost__Total_$,Wildlife__Species",2,"Wildlife__Species,O|Cost__Total_$,Q",2,"Cost__Total_$,Wildlife__Species",2,FALSE,FALSE,"mark=bar|x=avg_Cost__Total_$,Q|y=Wildlife__Species,O","{""marktype"":""bar"",""enc"":{""x"":{""type"":""Q"",""name"":""Cost__Total_$"",""aggr"":""avg""},""y"":{""type"":""O"",""name"":""Wildlife__Species""}}}",bar,,,FALSE
voyager,412,Birdstrikes,2,791,BOOKMARK_ADD,3/13/2015 23:17:00,"""mark=tick|x=Cost__Total_$,Q|y=Origin_State,O""","Cost__Total_$,Q|Origin_State,O",2,FALSE,"Cost__Total_$,Origin_State",2,"Origin_State,O",1,Origin_State,1,TRUE,FALSE,"mark=tick|x=Cost__Total_$,Q|y=Origin_State,O","{""marktype"":""tick"",""enc"":{""x"":{""type"":""Q"",""name"":""Cost__Total_$""},""y"":{""type"":""O"",""name"":""Origin_State""}}}",tick,,,FALSE
voyager,412,Birdstrikes,2,853,BOOKMARK_ADD,3/13/2015 23:18:00,"""mark=point|x=Origin_State,O|y=Wildlife__Species,O|size=sum_Cost__Other,Q""","sum_Cost__Other,Q|Origin_State,O|Wildlife__Species,O",3,TRUE,"Cost__Other,Origin_State,Wildlife__Species",3,"Origin_State,O|Wildlife__Species,O",2,"Origin_State,Wildlife__Species",2,TRUE,FALSE,"mark=point|x=Origin_State,O|y=Wildlife__Species,O|size=sum_Cost__Other,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""O"",""name"":""Origin_State""},""y"":{""type"":""O"",""name"":""Wildlife__Species""},""size"":{""type"":""Q"",""name"":""Cost__Other"",""aggr"":""sum""}}}",point,,,FALSE
voyager,412,Birdstrikes,2,932,BOOKMARK_ADD,3/13/2015 23:20:00,"""mark=bar|x=avg_Speed_IAS_in_knots,Q|y=When__Phase_of_flight,O""","avg_Speed_IAS_in_knots,Q|When__Phase_of_flight,O",2,TRUE,"Speed_IAS_in_knots,When__Phase_of_flight",2,"When__Phase_of_flight,O",1,When__Phase_of_flight,1,TRUE,FALSE,"mark=bar|x=avg_Speed_IAS_in_knots,Q|y=When__Phase_of_flight,O","{""marktype"":""bar"",""enc"":{""x"":{""type"":""Q"",""name"":""Speed_IAS_in_knots"",""aggr"":""avg""},""y"":{""type"":""O"",""name"":""When__Phase_of_flight""}}}",bar,,,FALSE
voyager,412,Birdstrikes,2,1006,BOOKMARK_ADD,3/13/2015 23:21:00,"""mark=tick|x=Cost__Total_$,Q|y=Wildlife__Size,O""","Cost__Total_$,Q|Wildlife__Size,O",2,FALSE,"Cost__Total_$,Wildlife__Size",2,"Wildlife__Size,O",1,Wildlife__Size,1,TRUE,FALSE,"mark=tick|x=Cost__Total_$,Q|y=Wildlife__Size,O","{""marktype"":""tick"",""enc"":{""x"":{""type"":""Q"",""name"":""Cost__Total_$""},""y"":{""type"":""O"",""name"":""Wildlife__Size""}}}",tick,,,FALSE
voyager,412,Birdstrikes,2,1039,BOOKMARK_ADD,3/13/2015 23:22:00,"""mark=bar|x=avg_Cost__Total_$,Q|y=Wildlife__Size,O""","avg_Cost__Total_$,Q|Wildlife__Size,O",2,TRUE,"Cost__Total_$,Wildlife__Size",2,"Wildlife__Size,O|Cost__Total_$,Q",2,"Cost__Total_$,Wildlife__Size",2,FALSE,FALSE,"mark=bar|x=avg_Cost__Total_$,Q|y=Wildlife__Size,O","{""marktype"":""bar"",""enc"":{""x"":{""type"":""Q"",""name"":""Cost__Total_$"",""aggr"":""avg""},""y"":{""type"":""O"",""name"":""Wildlife__Size""}}}",bar,,,FALSE
voyager,412,Birdstrikes,2,1051,BOOKMARK_ADD,3/13/2015 23:22:00,"""mark=bar|x=count_*,Q|y=Wildlife__Size,O""","count_*,Q|Wildlife__Size,O",2,TRUE,Wildlife__Size,1,"Wildlife__Size,O",1,Wildlife__Size,1,TRUE,FALSE,"mark=bar|x=count_*,Q|y=Wildlife__Size,O","{""marktype"":""bar"",""enc"":{""x"":{""type"":""Q"",""name"":""*"",""aggr"":""count""},""y"":{""type"":""O"",""name"":""Wildlife__Size""}}}",bar,,,FALSE
voyager,412,Birdstrikes,2,1108,BOOKMARK_ADD,3/13/2015 23:23:00,"""mark=bar|x=sum_Cost__Total_$,Q|y=Wildlife__Size,O""","sum_Cost__Total_$,Q|Wildlife__Size,O",2,TRUE,"Cost__Total_$,Wildlife__Size",2,"Wildlife__Size,O|Cost__Total_$,Q",2,"Cost__Total_$,Wildlife__Size",2,FALSE,FALSE,"mark=bar|x=sum_Cost__Total_$,Q|y=Wildlife__Size,O","{""marktype"":""bar"",""enc"":{""x"":{""type"":""Q"",""name"":""Cost__Total_$"",""aggr"":""sum""},""y"":{""type"":""O"",""name"":""Wildlife__Size""}}}",bar,,,FALSE
polestar,421,Birdstrikes,2,80,BOOKMARK_ADD,3/20/2015 20:30:00,"""mark=point|x=Aircraft__Airline_Operator,O|y=Effect__Amount_of_damage,O|size=Cost__Total_$,Q|color=Wildlife__Species,O|shape=Wildlife__Size,O""","Aircraft__Airline_Operator,O|Cost__Total_$,Q|Effect__Amount_of_damage,O|Wildlife__Size,O|Wildlife__Species,O",5,FALSE,"Aircraft__Airline_Operator,Cost__Total_$,Effect__Amount_of_damage,Wildlife__Size,Wildlife__Species",5,,,,,,,"mark=point|x=Aircraft__Airline_Operator,O|y=Effect__Amount_of_damage,O|size=Cost__Total_$,Q|color=Wildlife__Species,O|shape=Wildlife__Size,O","{""marktype"":""point"",""enc"":{""x"":{""type"":""O"",""name"":""Aircraft__Airline_Operator""},""y"":{""type"":""O"",""name"":""Effect__Amount_of_damage""},""size"":{""type"":""Q"",""name"":""Cost__Total_$""},""color"":{""type"":""O"",""name"":""Wildlife__Species""},""shape"":{""type"":""O"",""name"":""Wildlife__Size""}}}",point,,,FALSE
polestar,421,Birdstrikes,2,159,BOOKMARK_ADD,3/20/2015 20:33:00,"""mark=line|x=year_Flight_Date,T|y=count_*,Q|color=When__Time_of_day,O""","count_*,Q|When__Time_of_day,O|year_year_Flight_Date,T",3,TRUE,"When__Time_of_day,year_Flight_Date",2,,,,,,,"mark=line|x=year_year_Flight_Date,T|y=count_*,Q|color=When__Time_of_day,O","{""marktype"":""line"",""enc"":{""x"":{""type"":""T"",""name"":""year_Flight_Date"",""fn"":""year""},""y"":{""type"":""Q"",""name"":""*"",""aggr"":""count""},""color"":{""type"":""O"",""name"":""When__Time_of_day""}}}",line,,,FALSE
polestar,421,Birdstrikes,2,214,BOOKMARK_ADD,3/20/2015 20:36:00,"""mark=bar|x=When__Phase_of_flight,O|y=count_*,Q|color=When__Time_of_day,O""","count_*,Q|When__Phase_of_flight,O|When__Time_of_day,O",3,TRUE,"When__Phase_of_flight,When__Time_of_day",2,,,,,,,"mark=bar|x=When__Phase_of_flight,O|y=count_*,Q|color=When__Time_of_day,O","{""marktype"":""bar"",""enc"":{""x"":{""type"":""O"",""name"":""When__Phase_of_flight""},""y"":{""type"":""Q"",""name"":""*"",""aggr"":""count""},""color"":{""type"":""O"",""name"":""When__Time_of_day""}}}",bar,,,FALSE
polestar,421,Birdstrikes,2,262,BOOKMARK_ADD,3/20/2015 20:37:00,"""mark=bar|x=count_*,Q|y=Aircraft__Make_Model,O|color=When__Time_of_day,O""","count_*,Q|Aircraft__Make_Model,O|When__Time_of_day,O",3,TRUE,"Aircraft__Make_Model,When__Time_of_day",2,,,,,,,"mark=bar|x=count_*,Q|y=Aircraft__Make_Model,O|color=When__Time_of_day,O","{""marktype"":""bar"",""enc"":{""x"":{""type"":""Q"",""name"":""*"",""aggr"":""count""},""y"":{""type"":""O"",""name"":""Aircraft__Make_Model""},""color"":{""type"":""O"",""name"":""When__Time_of_day""}}}",bar,,,FALSE
polestar,421,Birdstrikes,2,281,BOOKMARK_ADD,3/20/2015 20:38:00,"""mark=bar|x=count_*,Q|y=Airport__Name,O|color=When__Time_of_day,O""","count_*,Q|Airport__Name,O|When__Time_of_day,O",3,TRUE,"Airport__Name,When__Time_of_day",2,,,,,,,"mark=bar|x=count_*,Q|y=Airport__Name,O|color=When__Time_of_day,O","{""marktype"":""bar"",""enc"":{""x"":{""type"":""Q"",""name"":""*"",""aggr"":""count""},""y"":{""type"":""O"",""name"":""Airport__Name""},""color"":{""type"":""O"",""name"":""When__Time_of_day""}}}",bar,,,FALSE
polestar,421,Birdstrikes,2,306,BOOKMARK_ADD,3/20/2015 20:39:00,"""mark=bar|x=count_*,Q|y=Origin_State,O|color=When__Time_of_day,O""","count_*,Q|Origin_State,O|When__Time_of_day,O",3,TRUE,"Origin_State,When__Time_of_day",2,,,,,,,"mark=bar|x=count_*,Q|y=Origin_State,O|color=When__Time_of_day,O","{""marktype"":""bar"",""enc"":{""x"":{""type"":""Q"",""name"":""*"",""aggr"":""count""},""y"":{""type"":""O"",""name"":""Origin_State""},""color"":{""type"":""O"",""name"":""When__Time_of_day""}}}",bar,,,FALSE
polestar,421,Birdstrikes,2,332,BOOKMARK_ADD,3/20/2015 20:40:00,"""mark=bar|x=count_*,Q|y=Origin_State,O|color=Wildlife__Size,O""","count_*,Q|Origin_State,O|Wildlife__Size,O",3,TRUE,"Origin_State,Wildlife__Size",2,,,,,,,"mark=bar|x=count_*,Q|y=Origin_State,O|color=Wildlife__Size,O","{""marktype"":""bar"",""enc"":{""x"":{""type"":""Q"",""name"":""*"",""aggr"":""count""},""y"":{""type"":""O"",""name"":""Origin_State""},""color"":{""type"":""O"",""name"":""Wildlife__Size""}}}",bar,,,FALSE
polestar,421,Birdstrikes,2,417,BOOKMARK_ADD,3/20/2015 20:44:00,"""mark=point|x=count_*,Q|y=bin_Cost__Repair,Q|color=Wildlife__Size,O""","count_*,Q|bin_Cost__Repair,Q|Wildlife__Size,O",3,TRUE,"Cost__Repair,Wildlife__Size",2,,,,,,,"mark=point|x=count_*,Q|y=bin_Cost__Repair,Q|color=Wildlife__Size,O","{""marktype"":""point"",""enc"":{""x"":{""type"":""Q"",""name"":""*"",""aggr"":""count""},""y"":{""bin"":true,""type"":""Q"",""name"":""Cost__Repair""},""color"":{""type"":""O"",""name"":""Wildlife__Size""}}}",point,,,FALSE
polestar,421,Birdstrikes,2,489,BOOKMARK_ADD,3/20/2015 20:46:00,"""mark=point|x=Speed_IAS_in_knots,Q|y=count_*,Q|color=Wildlife__Size,O""","count_*,Q|Speed_IAS_in_knots,Q|Wildlife__Size,O",3,TRUE,"Speed_IAS_in_knots,Wildlife__Size",2,,,,,,,"mark=point|x=Speed_IAS_in_knots,Q|y=count_*,Q|color=Wildlife__Size,O","{""marktype"":""point"",""enc"":{""x"":{""type"":""Q"",""name"":""Speed_IAS_in_knots""},""y"":{""type"":""Q"",""name"":""*"",""aggr"":""count""},""color"":{""type"":""O"",""name"":""Wildlife__Size""}}}",point,,,FALSE
voyager,421,Movies,1,177,BOOKMARK_ADD,3/20/2015 19:57:00,"""mark=point|x=Creative_Type,O|y=MPAA_Rating,O|size=count_*,Q""","count_*,Q|Creative_Type,O|MPAA_Rating,O",3,TRUE,"Creative_Type,MPAA_Rating",2,"Creative_Type,O|MPAA_Rating,O",2,"Creative_Type,MPAA_Rating",2,TRUE,FALSE,"mark=point|x=Creative_Type,O|y=MPAA_Rating,O|size=count_*,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""O"",""name"":""Creative_Type""},""y"":{""type"":""O"",""name"":""MPAA_Rating""},""size"":{""type"":""Q"",""name"":""*"",""aggr"":""count""}}}",point,,,FALSE
voyager,421,Movies,1,396,BOOKMARK_ADD,3/20/2015 20:03:00,"""mark=point|x=IMDB_Rating,Q|y=Rotten_Tomatoes_Rating,Q|color=Creative_Type,O""","Creative_Type,O|IMDB_Rating,Q|Rotten_Tomatoes_Rating,Q",3,FALSE,"Creative_Type,IMDB_Rating,Rotten_Tomatoes_Rating",3,"IMDB_Rating,Q|Rotten_Tomatoes_Rating,Q",2,"IMDB_Rating,Rotten_Tomatoes_Rating",2,TRUE,TRUE,"mark=point|x=IMDB_Rating,Q|y=Rotten_Tomatoes_Rating,Q|color=Creative_Type,O","{""marktype"":""point"",""enc"":{""x"":{""type"":""Q"",""name"":""IMDB_Rating""},""y"":{""type"":""Q"",""name"":""Rotten_Tomatoes_Rating""},""color"":{""type"":""O"",""name"":""Creative_Type""}}}",point,,,FALSE
voyager,421,Movies,1,521,BOOKMARK_ADD,3/20/2015 20:06:00,"""mark=point|x=avg_IMDB_Rating,Q|y=Director,O|color=MPAA_Rating,O""","Director,O|avg_IMDB_Rating,Q|MPAA_Rating,O",3,TRUE,"Director,IMDB_Rating,MPAA_Rating",3,"Director,O|IMDB_Rating,Q",2,"Director,IMDB_Rating",2,TRUE,TRUE,"mark=point|x=avg_IMDB_Rating,Q|y=Director,O|color=MPAA_Rating,O","{""marktype"":""point"",""enc"":{""x"":{""type"":""Q"",""name"":""IMDB_Rating"",""aggr"":""avg""},""y"":{""type"":""O"",""name"":""Director""},""color"":{""type"":""O"",""name"":""MPAA_Rating""}}}",point,,,FALSE
voyager,421,Movies,1,585,BOOKMARK_ADD,3/20/2015 20:08:00,"""mark=bar|x=count_*,Q|y=Director,O""","count_*,Q|Director,O",2,TRUE,Director,1,"Director,O|count_*,Q",2,Director,1,FALSE,TRUE,"mark=bar|x=count_*,Q|y=Director,O","{""marktype"":""bar"",""enc"":{""x"":{""type"":""Q"",""name"":""*"",""aggr"":""count""},""y"":{""type"":""O"",""name"":""Director""}}}",bar,,,FALSE
voyager,421,Movies,1,750,BOOKMARK_ADD,3/20/2015 20:12:00,"""mark=point|x=year_Release_Date,T|y=Creative_Type,O|size=count_*,Q""","count_*,Q|Creative_Type,O|year_year_Release_Date,T",3,TRUE,"Creative_Type,year_Release_Date",2,"Release_Date,T|count_*,Q",2,Release_Date,1,TRUE,TRUE,"mark=point|x=year_year_Release_Date,T|y=Creative_Type,O|size=count_*,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""T"",""name"":""year_Release_Date"",""fn"":""year""},""y"":{""type"":""O"",""name"":""Creative_Type""},""size"":{""type"":""Q"",""name"":""*"",""aggr"":""count""}}}",point,,,FALSE
voyager,421,Movies,1,858,BOOKMARK_ADD,3/20/2015 20:15:00,"""mark=point|x=Production_Budget,Q|y=Rotten_Tomatoes_Rating,Q|color=Creative_Type,O|detail=Director,O""","Creative_Type,O|Director,O|Production_Budget,Q|Rotten_Tomatoes_Rating,Q",4,FALSE,"Creative_Type,Director,Production_Budget,Rotten_Tomatoes_Rating",4,"Director,O|Production_Budget,Q|Rotten_Tomatoes_Rating,Q",3,"Director,Production_Budget,Rotten_Tomatoes_Rating",3,TRUE,TRUE,"mark=point|x=Production_Budget,Q|y=Rotten_Tomatoes_Rating,Q|color=Creative_Type,O|detail=Director,O","{""marktype"":""point"",""enc"":{""x"":{""type"":""Q"",""name"":""Production_Budget""},""y"":{""type"":""Q"",""name"":""Rotten_Tomatoes_Rating""},""color"":{""type"":""O"",""name"":""Creative_Type""},""detail"":{""type"":""O"",""name"":""Director""}}}",point,,,TRUE
voyager,421,Movies,1,859,BOOKMARK_REMOVE,3/20/2015 20:15:00,"""mark=point|x=Production_Budget,Q|y=Rotten_Tomatoes_Rating,Q|color=Creative_Type,O|detail=Director,O""","Creative_Type,O|Director,O|Production_Budget,Q|Rotten_Tomatoes_Rating,Q",4,FALSE,"Creative_Type,Director,Production_Budget,Rotten_Tomatoes_Rating",4,"Director,O|Production_Budget,Q|Rotten_Tomatoes_Rating,Q",3,"Director,Production_Budget,Rotten_Tomatoes_Rating",3,TRUE,TRUE,"mark=point|x=Production_Budget,Q|y=Rotten_Tomatoes_Rating,Q|color=Creative_Type,O|detail=Director,O","{""marktype"":""point"",""enc"":{""x"":{""type"":""Q"",""name"":""Production_Budget""},""y"":{""type"":""Q"",""name"":""Rotten_Tomatoes_Rating""},""color"":{""type"":""O"",""name"":""Creative_Type""},""detail"":{""type"":""O"",""name"":""Director""}}}",point,,,
voyager,421,Movies,1,860,BOOKMARK_ADD,3/20/2015 20:15:00,"""mark=point|x=Production_Budget,Q|y=Rotten_Tomatoes_Rating,Q|color=Creative_Type,O|detail=Director,O""","Creative_Type,O|Director,O|Production_Budget,Q|Rotten_Tomatoes_Rating,Q",4,FALSE,"Creative_Type,Director,Production_Budget,Rotten_Tomatoes_Rating",4,"Director,O|Production_Budget,Q|Rotten_Tomatoes_Rating,Q",3,"Director,Production_Budget,Rotten_Tomatoes_Rating",3,TRUE,TRUE,"mark=point|x=Production_Budget,Q|y=Rotten_Tomatoes_Rating,Q|color=Creative_Type,O|detail=Director,O","{""marktype"":""point"",""enc"":{""x"":{""type"":""Q"",""name"":""Production_Budget""},""y"":{""type"":""Q"",""name"":""Rotten_Tomatoes_Rating""},""color"":{""type"":""O"",""name"":""Creative_Type""},""detail"":{""type"":""O"",""name"":""Director""}}}",point,,,FALSE
voyager,421,Movies,1,941,BOOKMARK_ADD,3/20/2015 20:17:00,"""mark=point|x=Production_Budget,Q|y=US_Gross,Q|color=Major_Genre,O""","Major_Genre,O|Production_Budget,Q|US_Gross,Q",3,FALSE,"Major_Genre,Production_Budget,US_Gross",3,"Major_Genre,O|Production_Budget,Q|US_Gross,Q",3,"Major_Genre,Production_Budget,US_Gross",3,FALSE,TRUE,"mark=point|x=Production_Budget,Q|y=US_Gross,Q|color=Major_Genre,O","{""marktype"":""point"",""enc"":{""x"":{""type"":""Q"",""name"":""Production_Budget""},""y"":{""type"":""Q"",""name"":""US_Gross""},""color"":{""type"":""O"",""name"":""Major_Genre""}}}",point,,,FALSE
voyager,421,Movies,1,986,BOOKMARK_ADD,3/20/2015 20:18:00,"""mark=point|x=US_Gross,Q|y=Worldwide_Gross,Q|color=Creative_Type,O""","Creative_Type,O|US_Gross,Q|Worldwide_Gross,Q",3,FALSE,"Creative_Type,US_Gross,Worldwide_Gross",3,"US_Gross,Q|Worldwide_Gross,Q",2,"US_Gross,Worldwide_Gross",2,TRUE,TRUE,"mark=point|x=US_Gross,Q|y=Worldwide_Gross,Q|color=Creative_Type,O","{""marktype"":""point"",""enc"":{""x"":{""type"":""Q"",""name"":""US_Gross""},""y"":{""type"":""Q"",""name"":""Worldwide_Gross""},""color"":{""type"":""O"",""name"":""Creative_Type""}}}",point,,,FALSE
polestar,491,Birdstrikes,1,64,BOOKMARK_ADD,3/23/2015 21:19:00,"""mark=point|x=Origin_State,O|y=avg_Cost__Total_$,Q""","avg_Cost__Total_$,Q|Origin_State,O",2,TRUE,"Cost__Total_$,Origin_State",2,,,,,,,"mark=point|x=Origin_State,O|y=avg_Cost__Total_$,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""O"",""name"":""Origin_State""},""y"":{""type"":""Q"",""name"":""Cost__Total_$"",""aggr"":""avg""}}}",point,,,TRUE
polestar,491,Birdstrikes,1,90,BOOKMARK_ADD,3/23/2015 21:19:00,"""mark=point|x=avg_Cost__Total_$,Q|y=Origin_State,O""","avg_Cost__Total_$,Q|Origin_State,O",2,TRUE,"Cost__Total_$,Origin_State",2,,,,,,,"mark=point|x=avg_Cost__Total_$,Q|y=Origin_State,O","{""marktype"":""point"",""enc"":{""x"":{""type"":""Q"",""name"":""Cost__Total_$"",""aggr"":""avg""},""y"":{""type"":""O"",""name"":""Origin_State""}}}",point,,,FALSE
polestar,491,Birdstrikes,1,97,BOOKMARK_REMOVE,3/23/2015 21:19:00,"""mark=point|x=Origin_State,O|y=avg_Cost__Total_$,Q""","avg_Cost__Total_$,Q|Origin_State,O",2,TRUE,"Cost__Total_$,Origin_State",2,,,,,,,"mark=point|x=Origin_State,O|y=avg_Cost__Total_$,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""O"",""name"":""Origin_State""},""y"":{""type"":""Q"",""name"":""Cost__Total_$"",""aggr"":""avg""}}}",point,,,
polestar,491,Birdstrikes,1,198,BOOKMARK_ADD,3/23/2015 21:24:00,"""mark=bar|x=Wildlife__Size,O|y=avg_Cost__Repair,Q|color=When__Time_of_day,O""","avg_Cost__Repair,Q|When__Time_of_day,O|Wildlife__Size,O",3,TRUE,"Cost__Repair,When__Time_of_day,Wildlife__Size",3,,,,,,,"mark=bar|x=Wildlife__Size,O|y=avg_Cost__Repair,Q|color=When__Time_of_day,O","{""marktype"":""bar"",""enc"":{""x"":{""type"":""O"",""name"":""Wildlife__Size""},""y"":{""type"":""Q"",""name"":""Cost__Repair"",""aggr"":""avg""},""color"":{""type"":""O"",""name"":""When__Time_of_day""}}}",bar,,,FALSE
polestar,491,Birdstrikes,1,301,BOOKMARK_ADD,3/23/2015 21:28:00,"""mark=point|x=Origin_State,O|y=count_*,Q|color=When__Phase_of_flight,O""","count_*,Q|Origin_State,O|When__Phase_of_flight,O",3,TRUE,"Origin_State,When__Phase_of_flight",2,,,,,,,"mark=point|x=Origin_State,O|y=count_*,Q|color=When__Phase_of_flight,O","{""marktype"":""point"",""enc"":{""x"":{""type"":""O"",""name"":""Origin_State""},""y"":{""type"":""Q"",""name"":""*"",""aggr"":""count""},""color"":{""type"":""O"",""name"":""When__Phase_of_flight""}}}",point,,,FALSE
polestar,491,Birdstrikes,1,420,BOOKMARK_ADD,3/23/2015 21:34:00,"""mark=point|x=month_Flight_Date,T|y=count_*,Q""","count_*,Q|month_month_Flight_Date,T",2,TRUE,month_Flight_Date,1,,,,,,,"mark=point|x=month_month_Flight_Date,T|y=count_*,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""T"",""name"":""month_Flight_Date"",""fn"":""month""},""y"":{""type"":""Q"",""name"":""*"",""aggr"":""count""}}}",point,,,FALSE
polestar,491,Birdstrikes,1,439,BOOKMARK_ADD,3/23/2015 21:35:00,"""mark=point|x=year_Flight_Date,T|y=count_*,Q""","count_*,Q|year_year_Flight_Date,T",2,TRUE,year_Flight_Date,1,,,,,,,"mark=point|x=year_year_Flight_Date,T|y=count_*,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""T"",""name"":""year_Flight_Date"",""fn"":""year""},""y"":{""type"":""Q"",""name"":""*"",""aggr"":""count""}}}",point,,,FALSE
polestar,491,Birdstrikes,1,500,BOOKMARK_ADD,3/23/2015 21:38:00,"""mark=point|x=bin_Speed_IAS_in_knots,Q|y=count_*,Q""","count_*,Q|bin_Speed_IAS_in_knots,Q",2,TRUE,Speed_IAS_in_knots,1,,,,,,,"mark=point|x=bin_Speed_IAS_in_knots,Q|y=count_*,Q","{""marktype"":""point"",""enc"":{""x"":{""bin"":true,""type"":""Q"",""name"":""Speed_IAS_in_knots""},""y"":{""type"":""Q"",""name"":""*"",""aggr"":""count""}}}",point,,,FALSE
